scene_id,task_type,task,filename,target_object_labels,target_object_ids,target_object_ids_short,affordance_labels,affordance_ids,affordance_actions,all_target_node_ids
8bathroom,explicit,use the bathtub,8bathroom_use-the-bathtub_GT.json,bathtub,7c1ca272-9dc3-4c13-b302-121e1656c560,7c1ca272,faucet / handle; knob; button / knob; button / knob,f4714feb-efc3-4cca-b535-a3270c31d890; 56f40eb3-3424-4859-839b-0d9ec00a6e10; 4167f5bb-d862-46a4-92cc-6482c15c8bde; 9c8bddfc-cdcd-40ba-9729-e4c49b4049b0,faucet / handle: control the water flow; knob: control the water flow; button / knob: control to drain the water flow; button / knob: control the water flow,7c1ca272-9dc3-4c13-b302-121e1656c560; f4714feb-efc3-4cca-b535-a3270c31d890; 56f40eb3-3424-4859-839b-0d9ec00a6e10; 4167f5bb-d862-46a4-92cc-6482c15c8bde; 9c8bddfc-cdcd-40ba-9729-e4c49b4049b0
9bedroom,explicit,adjust the radiator temperature,9bedroom_adjust-the-radiator-temperature_GT.json,radiator,330bc4be-f766-452f-b708-90e3803d8f64,330bc4be,knob,d0cb4755-ccf4-41db-ad35-457d5171084b,knob: rotate to adjust the temperature,330bc4be-f766-452f-b708-90e3803d8f64; d0cb4755-ccf4-41db-ad35-457d5171084b
9bedroom,implicit,I need clean clothes from the dresser,9bedroom_i-need-clean-clothes-from-the-dresser_GT.json,dresser / chest of drawers,6feb4acb-d2eb-4f5f-a7b0-aa9ee463f975,6feb4acb,knob; knob; knob; knob; knob; knob,cb65ae94-f347-448e-ae45-b8c3e756913d; c7330652-ceba-4c91-8952-1453770391ca; 2f761382-82f1-4609-8a12-39d71cda6ce7; e7d5fc81-7265-4aeb-9d9c-5832ba0a019e; c64d8fe5-02d2-4d62-9624-e33a4cc60e63; b5e2a756-8d25-4a6d-b5a5-e650b6acc682,knob: pull to open or close a drawer; knob: pull to open or close a drawer; knob: pull to open or close a drawer; knob: pull to open or close a drawer; knob: pull to open or close a drawer; knob: pull to open or close a drawer,6feb4acb-d2eb-4f5f-a7b0-aa9ee463f975; cb65ae94-f347-448e-ae45-b8c3e756913d; c7330652-ceba-4c91-8952-1453770391ca; 2f761382-82f1-4609-8a12-39d71cda6ce7; e7d5fc81-7265-4aeb-9d9c-5832ba0a019e; c64d8fe5-02d2-4d62-9624-e33a4cc60e63; b5e2a756-8d25-4a6d-b5a5-e650b6acc682
9bedroom,implicit,it's dark in here,9bedroom_its-dark-in-here_2_GT.json,ceiling light fixture,65c1f8b5-26b4-484f-a08a-f71745933960,65c1f8b5,,,,65c1f8b5-26b4-484f-a08a-f71745933960
9bedroom,implicit,it's dark in here,9bedroom_its-dark-in-here_GT.json,lamp,2c4ee92a-0bd1-4eae-ad96-3cbe2dec7b3d,2c4ee92a,,,,2c4ee92a-0bd1-4eae-ad96-3cbe2dec7b3d
9bedroom,implicit,it's too cold in here,9bedroom_its-too-cold-in-here_GT.json,radiator,330bc4be-f766-452f-b708-90e3803d8f64,330bc4be,knob,d0cb4755-ccf4-41db-ad35-457d5171084b,knob: rotate to adjust the temperature,330bc4be-f766-452f-b708-90e3803d8f64; d0cb4755-ccf4-41db-ad35-457d5171084b
9bedroom,implicit,it's too hot in here,9bedroom_its-too-hot-in-here_GT.json,fan,2fdc34f6-38f1-4896-87a7-6d5404604941,2fdc34f6,,,,2fdc34f6-38f1-4896-87a7-6d5404604941
9bedroom,explicit,open the door,9bedroom_open-the-door_GT.json,door,b3aeb546-9f5c-467d-a7d7-2c34598c1e60,b3aeb546,handle,3f7eaf9a-faaa-468b-9671-93df342285be,handle: rotate to open or close,b3aeb546-9f5c-467d-a7d7-2c34598c1e60; 3f7eaf9a-faaa-468b-9671-93df342285be
9bedroom,explicit,open the dresser drawer,9bedroom_open-the-dresser-drawer_GT.json,dresser / chest of drawers,6feb4acb-d2eb-4f5f-a7b0-aa9ee463f975,6feb4acb,knob; knob; knob; knob; knob; knob,cb65ae94-f347-448e-ae45-b8c3e756913d; c7330652-ceba-4c91-8952-1453770391ca; 2f761382-82f1-4609-8a12-39d71cda6ce7; e7d5fc81-7265-4aeb-9d9c-5832ba0a019e; c64d8fe5-02d2-4d62-9624-e33a4cc60e63; b5e2a756-8d25-4a6d-b5a5-e650b6acc682,knob: pull to open or close a drawer; knob: pull to open or close a drawer; knob: pull to open or close a drawer; knob: pull to open or close a drawer; knob: pull to open or close a drawer; knob: pull to open or close a drawer,6feb4acb-d2eb-4f5f-a7b0-aa9ee463f975; cb65ae94-f347-448e-ae45-b8c3e756913d; c7330652-ceba-4c91-8952-1453770391ca; 2f761382-82f1-4609-8a12-39d71cda6ce7; e7d5fc81-7265-4aeb-9d9c-5832ba0a019e; c64d8fe5-02d2-4d62-9624-e33a4cc60e63; b5e2a756-8d25-4a6d-b5a5-e650b6acc682
9bedroom,implicit,someone is knocking at the door,9bedroom_someone-is-knocking-at-the-door_GT.json,door,b3aeb546-9f5c-467d-a7d7-2c34598c1e60,b3aeb546,handle,3f7eaf9a-faaa-468b-9671-93df342285be,handle: rotate to open or close,b3aeb546-9f5c-467d-a7d7-2c34598c1e60; 3f7eaf9a-faaa-468b-9671-93df342285be
9bedroom,explicit,turn on the fan,9bedroom_turn-on-the-fan_GT.json,fan,2fdc34f6-38f1-4896-87a7-6d5404604941,2fdc34f6,,,,2fdc34f6-38f1-4896-87a7-6d5404604941
9bedroom,explicit,turn on the lamp,9bedroom_turn-on-the-lamp_GT.json,lamp,2c4ee92a-0bd1-4eae-ad96-3cbe2dec7b3d,2c4ee92a,,,,2c4ee92a-0bd1-4eae-ad96-3cbe2dec7b3d
9bedroom,explicit,turn on the light,9bedroom_turn-on-the-light_GT.json,ceiling light fixture,65c1f8b5-26b4-484f-a08a-f71745933960,65c1f8b5,,,,65c1f8b5-26b4-484f-a08a-f71745933960
